Date,Station,Depth,COND,Temperature,Salinity,Density,PAR,Fluorescence,Turbidity,Beam,O2conc,O2Saturation
11/09/2012,1,20.065,,15.8347,31.7268,23.2682,1.10E+00,3.5668,1.252,,227.16817,89.04126
11/09/2012,1,20.265,,15.834,31.727,23.2684,1.03E+00,3.5843,1.2688,,226.92244,88.94386
11/09/2012,1,20.467,,15.8329,31.7272,23.2688,9.51E-01,3.2135,1.0914,,226.51755,88.78334
11/09/2012,1,20.67,,15.8318,31.7276,23.2693,8.93E-01,3.0838,1.0293,,226.14079,88.63387
11/09/2012,1,20.878,,15.8319,31.7276,23.2694,8.35E-01,3.254,1.0289,,225.55219,88.40346
11/09/2012,1,21.094,,15.8309,31.7276,23.2696,7.68E-01,3.3615,1.0293,,225.41958,88.34967
11/09/2012,1,21.304,,15.8289,31.7282,23.2705,7.06E-01,3.3188,0.9926,,225.71447,88.46211
11/09/2012,1,21.507,,15.8252,31.7288,23.2718,6.67E-01,3.2753,0.9545,,226.14551,88.62489
11/09/2012,1,21.719,,15.8163,31.7315,23.2758,6.20E-01,3.2105,1.006,,226.66182,88.81302
11/09/2012,1,21.939,,15.8098,31.7318,23.2775,5.78E-01,3.096,1.0968,,226.68137,88.80951
11/09/2012,1,22.153,,15.8071,31.732,23.2782,5.32E-01,3.1075,1.0926,,226.4884,88.72925
11/09/2012,1,22.362,,15.8052,31.7324,23.279,4.88E-01,3.1449,1.0785,,226.40178,88.6922
11/09/2012,1,22.568,,15.8038,31.7326,23.2794,4.53E-01,3.1624,1.0937,,226.73183,88.81906
11/09/2012,1,22.782,,15.8008,31.7328,23.2803,4.22E-01,3.3127,1.2215,,226.92962,88.89152
11/09/2012,1,23.007,,15.7956,31.7338,23.2822,3.90E-01,3.312,1.2215,,227.10054,88.94979
11/09/2012,1,23.255,,15.7937,31.7339,23.2827,3.58E-01,3.0747,1.1784,,226.82463,88.8385
11/09/2012,1,23.518,,15.7929,31.7337,23.2827,3.25E-01,3.0709,1.178,,226.2747,88.62147
11/09/2012,1,23.777,,15.7914,31.7343,23.2835,2.90E-01,3.1136,1.0342,,225.91806,88.47965
11/09/2012,1,24.037,,15.79,31.7342,23.2837,2.64E-01,3.1197,1.0102,,225.69911,88.39126
11/09/2012,1,24.292,,15.7877,31.735,23.2848,2.36E-01,3.022,1.1235,,225.66417,88.37409
11/09/2012,1,24.546,,15.7866,31.735,23.2851,2.19E-01,2.9862,1.1651,,225.63096,88.3592
11/09/2012,1,24.802,,15.7856,31.7354,23.2856,1.97E-01,2.9778,1.3169,,225.7185,88.39182
11/09/2012,1,25.049,,15.7836,31.7358,23.2863,1.79E-01,2.9732,1.4157,,225.94017,88.47542
11/09/2012,1,25.29,,15.7802,31.7368,23.2879,1.59E-01,2.9732,1.3261,,226.05421,88.51462
11/09/2012,1,25.54,,15.7693,31.741,23.2935,1.45E-01,2.9732,1.2276,,226.11699,88.52245
11/09/2012,1,25.792,,15.7475,31.7449,23.3013,1.21E-01,2.9434,1.2032,,225.98744,88.43565
11/09/2012,1,26.04,,15.7253,31.7488,23.3092,1.15E-01,2.8878,1.159,,226.03032,88.41585
11/09/2012,1,26.282,,15.7065,31.7504,23.3146,1.01E-01,2.8847,1.1506,,226.05717,88.39423
11/09/2012,1,26.519,,15.6794,31.7582,23.3266,9.12E-02,2.8755,1.122,,225.99044,88.325
11/09/2012,1,26.757,,15.6627,31.759,23.3309,7.63E-02,2.8603,1.1384,,226.0921,88.3359
11/09/2012,1,27,,15.658,31.7598,23.3325,6.13E-02,2.7168,1.2932,,226.0887,88.32682
11/09/2012,1,27.242,,15.6495,31.7613,23.3355,5.09E-02,2.7161,1.2929,,226.01626,88.28449
11/09/2012,1,27.482,,15.6392,31.7621,23.3384,4.17E-02,2.8122,1.2231,,225.79371,88.17999
11/09/2012,1,27.721,,15.6393,31.7614,23.3379,4.21E-02,2.8145,1.2211,,225.37058,88.01461
11/09/2012,1,27.967,,15.6306,31.7625,23.3406,3.30E-02,2.8252,1.6709,,225.17262,87.92264
11/09/2012,1,28.213,,15.635,31.7605,23.3381,2.39E-02,2.8267,1.7533,,225.18066,87.93243
11/09/2012,1,28.453,,15.6333,31.7616,23.3393,1.77E-02,2.668,1.595,,225.33367,87.98972
11/09/2012,1,28.692,,15.6292,31.7615,23.3402,6.23E-03,2.6062,1.5328,,224.86245,87.79863
11/09/2012,1,28.926,,15.6254,31.7606,23.3403,2.82E-03,2.6062,1.413,,223.78206,87.36966
11/09/2012,1,29.157,,15.6253,31.7603,23.34,1.79E-03,2.6062,1.3299,,222.93247,87.03768
11/09/2012,1,29.364,,15.6254,31.7603,23.3401,1.17E-04,2.6283,1.3039,,222.4859,86.86356
11/09/2012,1,29.56,,15.6254,31.76,23.3398,1.17E-04,2.6551,1.2746,,222.5012,86.86932
11/09/2012,1,29.758,,15.6255,31.76,23.3398,1.02E-04,2.6505,1.225,,222.47264,86.85828
11/09/2012,1,29.957,,15.6255,31.7599,23.3397,1.02E-04,2.6421,1.1281,,222.34024,86.80657
11/09/2012,1,30.158,,15.6256,31.7597,23.3395,1.02E-04,2.6093,1.1658,,222.14524,86.73041
11/09/2012,1,30.356,,15.6259,31.7597,23.3395,1.02E-04,2.488,1.3055,,222.26694,86.77844
11/09/2012,1,30.552,,15.6257,31.7594,23.3393,1.02E-04,2.504,1.2913,,222.36181,86.81509
11/09/2012,1,30.743,,15.626,31.7592,23.3391,1.02E-04,2.6795,1.1334,,222.50077,86.86971
11/09/2012,1,30.942,,15.6265,31.7593,23.3391,8.76E-05,2.6795,1.1342,,222.80233,86.98842
11/09/2012,1,31.141,,15.6265,31.7593,23.339,1.02E-04,2.562,1.0869,,222.7511,86.96833
11/09/2012,1,31.337,,15.6262,31.7593,23.3391,1.02E-04,2.5574,1.0846,,222.62471,86.91856
11/09/2012,1,31.534,,15.6262,31.7592,23.3391,1.02E-04,2.6383,1.0895,,222.46528,86.85615
11/09/2012,1,31.733,,15.6249,31.7599,23.3399,1.02E-04,2.6551,1.0907,,222.24322,86.76755
11/09/2012,1,31.935,,15.6199,31.76,23.341,1.02E-04,2.6375,1.1296,,222.44777,86.83899
11/09/2012,1,32.134,,15.6142,31.7624,23.3441,8.76E-05,2.6306,1.1464,,222.67362,86.91849
11/09/2012,1,32.324,,15.6064,31.7627,23.3461,8.76E-05,2.6367,1.4046,,223.01131,87.0371
11/09/2012,1,32.513,,15.5998,31.7642,23.3486,1.02E-04,2.6421,1.5942,,223.31701,87.14582
11/09/2012,1,32.709,,15.5921,31.7656,23.3514,8.76E-05,2.5444,1.4504,,223.22068,87.09572
11/09/2012,1,32.916,,15.5838,31.7667,23.3541,8.76E-05,2.4262,1.2742,,223.00374,86.99725
11/09/2012,1,33.116,,15.5556,31.7746,23.3663,8.76E-05,2.414,1.3024,,222.84832,86.89222
11/09/2012,1,33.303,,15.5448,31.7733,23.3677,8.76E-05,2.3888,1.3608,,222.93857,86.9082
11/09/2012,1,33.462,,15.544,31.7728,23.3675,8.76E-05,2.3941,1.3451,,223.24657,87.0265
11/09/2012,1,33.491,,15.5458,31.7721,23.3666,8.76E-05,2.414,1.2807,,223.50064,87.12824
11/09/2012,1,33.495,,15.5456,31.7722,23.3667,8.76E-05,2.4201,1.2799,,223.19118,87.00747
11/09/2012,1,33.494,,15.5457,31.7717,23.3663,8.76E-05,2.5086,1.2685,,222.33105,86.67205
11/09/2012,1,33.495,,15.5473,31.7712,23.3656,8.76E-05,2.5078,1.2681,,221.20771,86.23661
11/09/2012,1,33.491,,15.5463,31.7718,23.3662,8.76E-05,2.5429,1.0544,,220.16076,85.82696
11/09/2012,1,33.491,,15.5457,31.7713,23.366,8.76E-05,2.5452,1.0415,,219.68406,85.6399
11/09/2012,1,33.499,,15.5458,31.7714,23.366,8.76E-05,2.5047,1.1017,,219.66245,85.6316
11/09/2012,1,33.508,,15.5455,31.7713,23.3661,8.76E-05,2.4956,1.1155,,219.97247,85.75198
11/09/2012,1,33.506,,15.5457,31.771,23.3657,8.76E-05,2.504,1.2837,,220.63596,86.01089
11/09/2012,1,33.503,,15.5453,31.7714,23.3662,8.76E-05,2.5086,1.3608,,221.16234,86.21558
11/09/2012,1,33.504,,15.5461,31.7705,23.3653,8.76E-05,2.6047,1.1574,,221.41626,86.31545
11/09/2012,1,33.506,,15.5458,31.7711,23.3659,8.76E-05,2.6795,0.998,,221.58564,86.38123
11/09/2012,1,33.508,,15.5451,31.771,23.3659,8.76E-05,2.5963,1.0861,,221.55356,86.36751
11/09/2012,1,33.507,,15.5463,31.7706,23.3654,8.76E-05,2.4887,1.2021,,221.69322,86.42377
11/09/2012,1,33.51,,15.5464,31.7705,23.3652,8.76E-05,2.5284,1.1738,,222.02652,86.55376
11/09/2012,1,33.513,,15.5463,31.7708,23.3655,8.76E-05,2.6184,1.1094,,222.05429,86.56472
11/09/2012,1,33.514,,15.5483,31.7696,23.3642,8.76E-05,2.6093,1.1216,,222.05718,86.5686
11/09/2012,1,33.516,,15.5485,31.7703,23.3646,1.02E-04,2.5696,1.1777,,221.97138,86.53592
11/09/2012,1,33.517,,15.5462,31.7709,23.3656,8.76E-05,2.5849,1.1754,,221.75147,86.44657
11/09/2012,1,33.516,,15.5459,31.7708,23.3655,8.76E-05,2.8633,1.1281,,221.70748,86.42877
11/09/2012,1,33.514,,15.5464,31.7704,23.3652,8.76E-05,2.8633,1.1281,,221.77791,86.45684
11/09/2012,1,33.516,,15.5466,31.7702,23.365,8.76E-05,2.6261,1.3089,,221.81123,86.47011
11/09/2012,1,33.519,,15.5475,31.7702,23.3648,8.76E-05,2.6062,1.3241,,221.75221,86.4486
11/09/2012,1,33.52,,15.5488,31.7698,23.3641,8.76E-05,2.7237,1.0548,,221.52194,86.36089
11/09/2012,1,33.521,,15.5507,31.7694,23.3634,8.76E-05,2.7535,0.9854,,221.4282,86.32746
11/09/2012,1,33.524,,15.5514,31.7695,23.3633,8.76E-05,2.7123,1.0186,,221.59349,86.39311
11/09/2012,1,33.522,,15.5509,31.7699,23.3638,8.76E-05,2.6917,1.035,,221.82962,86.48455
11/09/2012,1,33.519,,15.5506,31.7694,23.3635,8.76E-05,2.7252,1.3375,,221.91785,86.51803
11/09/2012,1,33.521,,15.5515,31.7695,23.3633,8.76E-05,2.7535,1.595,,221.54313,86.37362
11/09/2012,1,33.524,,15.5517,31.7694,23.3632,8.76E-05,2.8443,1.7232,,221.20339,86.24145
11/09/2012,1,33.526,,15.5517,31.7689,23.3629,8.76E-05,2.9732,1.907,,220.9086,86.12618
11/09/2012,1,33.521,,15.553,31.7691,23.3627,8.76E-05,2.8893,1.7167,,220.65358,86.02914
11/09/2012,1,33.517,,15.5547,31.7687,23.362,8.76E-05,2.6802,1.2379,,220.6795,86.04193
11/09/2012,1,33.524,,15.5552,31.7687,23.3619,8.76E-05,2.6474,1.2059,,220.87523,86.11917
11/09/2012,1,33.532,,15.5547,31.769,23.3623,8.76E-05,2.4765,1.035,,221.11023,86.21001
11/09/2012,1,33.53,,15.5552,31.7688,23.362,8.76E-05,2.4773,1.0411,,221.37971,86.31587
11/09/2012,1,33.523,,15.5553,31.7688,23.362,8.76E-05,2.5208,1.244,,221.39094,86.32046
11/09/2012,1,33.522,,15.5551,31.7687,23.362,8.76E-05,2.5208,1.244,,221.27613,86.27526
11/09/2012,1,33.525,,15.5555,31.7687,23.3618,8.76E-05,2.5978,1.1502,,221.13855,86.22238
11/09/2012,1,33.53,,15.5554,31.7689,23.362,8.76E-05,2.6062,1.1407,,220.95323,86.14994
11/09/2012,1,33.529,,15.5551,31.7686,23.3618,8.76E-05,2.578,1.2826,,220.79786,86.08876
11/09/2012,1,33.529,,15.5546,31.7689,23.3622,8.76E-05,2.5696,1.3241,,220.60969,86.01457
11/09/2012,1,33.529,,15.5552,31.7687,23.3619,8.76E-05,2.5856,1.2009,,220.43943,85.94914
11/09/2012,1,33.529,,15.5556,31.7688,23.3619,8.76E-05,2.594,1.1342,,220.42719,85.9451
11/09/2012,1,33.529,,15.5552,31.7688,23.362,8.76E-05,2.4681,1.0922,,220.53411,85.98619
11/09/2012,1,33.528,,15.5555,31.7687,23.3619,8.76E-05,2.3529,1.0537,,220.62497,86.02199
11/09/2012,1,33.528,,15.5556,31.7687,23.3619,8.76E-05,2.414,1.0998,,220.95648,86.15143
11/09/2012,1,33.531,,15.555,31.7688,23.3621,8.76E-05,2.5086,1.1716,,221.28256,86.2776
11/09/2012,1,33.533,,15.554,31.769,23.3625,8.76E-05,2.5971,1.1147,,221.26814,86.27039
11/09/2012,1,33.528,,15.5546,31.7688,23.3622,8.76E-05,2.8389,0.9606,,220.80523,86.09083
11/09/2012,1,33.528,,15.555,31.7687,23.3619,8.76E-05,2.8504,0.9579,,220.53847,85.98754
11/09/2012,1,33.532,,15.5558,31.7684,23.3616,8.76E-05,2.9244,0.9419,,220.48356,85.96723
11/09/2012,1,33.533,,15.556,31.7684,23.3615,8.76E-05,2.9198,0.9431,,220.67274,86.04128
11/09/2012,1,33.53,,15.5558,31.7686,23.3617,8.76E-05,2.6062,1.035,,220.90054,86.12997
11/09/2012,1,33.53,,15.5555,31.7687,23.3618,8.76E-05,2.6062,1.0354,,220.85715,86.11259
11/09/2012,1,33.529,,15.5563,31.7685,23.3615,7.26E-05,2.5017,1.0735,,220.85331,86.11226
11/09/2012,1,33.533,,15.5563,31.7686,23.3616,8.76E-05,2.4887,1.0785,,221.03474,86.18307
11/09/2012,1,33.534,,15.5575,31.7683,23.3611,8.76E-05,2.4414,1.2459,,221.15096,86.23028
11/09/2012,1,33.533,,15.5575,31.7683,23.3611,7.26E-05,2.4262,1.2993,,220.94401,86.1497
11/09/2012,1,33.531,,15.5588,31.7676,23.3603,8.76E-05,2.4712,1.3226,,220.48079,85.97087
11/09/2012,1,33.533,,15.5587,31.7679,23.3606,8.76E-05,2.4964,1.336,,219.98491,85.77745
11/09/2012,1,33.532,,15.5583,31.7681,23.3608,8.76E-05,2.5704,1.2124,,219.85099,85.72467
11/09/2012,1,33.531,,15.5588,31.7679,23.3605,8.76E-05,2.6428,1.0911,,219.95826,85.76724
11/09/2012,1,33.532,,15.5587,31.7681,23.3607,8.76E-05,2.5963,1.0651,,220.03193,85.79601
11/09/2012,1,33.53,,15.5585,31.7685,23.361,8.76E-05,2.5208,1.0228,,220.25297,85.88206
11/09/2012,1,33.529,,15.5592,31.7679,23.3604,8.76E-05,2.5063,1.0541,,220.56548,86.00479
11/09/2012,1,33.529,,15.5594,31.7675,23.36,8.76E-05,2.4636,1.1464,,220.75728,86.07972
11/09/2012,1,33.53,,15.5585,31.7687,23.3612,8.76E-05,2.5025,1.1426,,220.95126,86.15439
11/09/2012,1,33.53,,15.5592,31.7696,23.3617,8.76E-05,2.7771,1.1155,,221.01,86.17903
11/09/2012,1,33.531,,15.5654,31.7652,23.357,8.76E-05,2.7764,1.1162,,220.69562,86.06459
11/09/2012,1,33.553,,15.5696,31.7649,23.3558,8.76E-05,2.4895,1.3901,,220.13565,85.85322
11/09/2012,1,33.609,,15.5726,31.7646,23.3549,8.76E-05,2.488,1.3913,,219.86921,85.75429
11/09/2012,1,33.665,,15.5744,31.765,23.3549,8.76E-05,2.5162,1.1075,,220.14176,85.86382
11/09/2012,1,33.72,,15.5701,31.7667,23.3571,8.76E-05,2.5208,1.0659,,220.50288,85.99828
11/09/2012,1,33.778,,15.5686,31.7651,23.3562,8.76E-05,2.404,1.1399,,220.68819,86.06711
11/09/2012,1,33.84,,15.5706,31.7663,23.3567,8.76E-05,2.3644,1.1647,,220.86614,86.14059
11/09/2012,1,33.899,,15.5681,31.7663,23.3572,8.76E-05,2.5376,1.046,,220.77624,86.10129
11/09/2012,1,33.954,,15.562,31.7671,23.3592,8.76E-05,2.6421,0.9728,,220.85066,86.12039
11/09/2012,1,34.007,,15.5587,31.7689,23.3613,8.76E-05,2.5475,1.2376,,220.76939,86.08387
11/09/2012,1,34.064,,15.5514,31.7708,23.3643,8.76E-05,2.4513,1.508,,220.51021,85.97143
11/09/2012,1,34.125,,15.547,31.77,23.3647,8.76E-05,2.4147,1.336,,220.38026,85.91283
11/09/2012,1,34.181,,15.547,31.7696,23.3644,8.76E-05,2.3522,1.0411,,220.2193,85.84981
11/09/2012,1,34.235,,15.5486,31.7696,23.3641,8.76E-05,2.3827,1.0979,,220.23141,85.85725
11/09/2012,1,34.29,,15.5478,31.7696,23.3643,7.26E-05,2.475,1.2742,,220.3669,85.90877
11/09/2012,1,34.348,,15.5458,31.7703,23.3652,7.26E-05,2.4971,1.2524,,220.12844,85.81279
11/09/2012,1,34.408,,15.5437,31.7705,23.3659,8.76E-05,2.6551,1.0842,,219.8224,85.68998
11/09/2012,1,34.475,,15.5409,31.7713,23.3671,8.76E-05,2.6543,1.0842,,220.01367,85.76025
11/09/2012,1,34.551,,15.5371,31.7718,23.3683,8.76E-05,2.7642,1.2261,,220.64772,86.0012
11/09/2012,1,34.633,,15.5354,31.7718,23.3687,8.76E-05,2.7649,1.2273,,221.4204,86.29943
11/09/2012,1,34.712,,15.5349,31.7715,23.3685,8.76E-05,2.504,1.141,,221.47073,86.318
11/09/2012,1,34.788,,15.5354,31.7717,23.3685,8.76E-05,2.4636,1.1281,,221.10142,86.17504
11/09/2012,1,34.869,,15.536,31.7714,23.3682,8.76E-05,2.5871,1.1414,,220.86522,86.08378
11/09/2012,1,34.954,,15.5345,31.7719,23.3689,8.76E-05,2.6306,1.146,,220.52025,85.94707
11/09/2012,1,35.034,,15.5349,31.7717,23.3687,8.76E-05,2.5704,1.2475,,220.44608,85.9187
11/09/2012,1,35.109,,15.5364,31.7711,23.3679,7.26E-05,2.533,1.3112,,220.49847,85.94144
11/09/2012,1,35.143,,15.5368,31.7713,23.368,7.26E-05,2.5269,1.2124,,220.55093,85.96266
11/09/2012,1,35.147,,15.5373,31.7711,23.3677,8.76E-05,2.5208,1.1094,,220.59637,85.98106
11/09/2012,1,35.147,,15.5379,31.771,23.3674,8.76E-05,2.4773,1.0625,,220.70093,86.02275
11/09/2012,1,35.143,,15.5382,31.7708,23.3673,8.76E-05,2.4018,0.9793,,220.64907,86.00297
11/09/2012,1,35.14,,15.5383,31.7708,23.3672,8.76E-05,2.459,1.075,,220.46865,85.93292
11/09/2012,1,35.14,,15.5384,31.7707,23.3672,8.76E-05,2.6428,1.3852,,220.4736,85.93493
11/09/2012,1,35.146,,15.5399,31.7704,23.3666,8.76E-05,2.697,1.3447,,220.50384,85.94901
11/09/2012,1,35.148,,15.54,31.7707,23.3668,8.76E-05,3.1334,1.0094,,220.50957,85.95169
11/09/2012,1,35.146,,15.541,31.7705,23.3664,8.76E-05,3.1319,1.0102,,220.57106,85.97717
11/09/2012,1,35.144,,15.5414,31.7703,23.3662,8.76E-05,3.0113,0.9858,,220.57733,85.98027
11/09/2012,1,35.143,,15.5418,31.7704,23.3661,8.76E-05,3.0091,0.9854,,220.93425,86.12008
11/09/2012,1,35.144,,15.5413,31.7706,23.3664,8.76E-05,2.6726,1.1452,,221.35304,86.28254
11/09/2012,1,35.145,,15.5415,31.7703,23.3662,8.76E-05,2.6177,1.1716,,221.28064,86.25454
11/09/2012,1,35.147,,15.5414,31.7704,23.3662,8.76E-05,2.6444,1.0625,,221.15548,86.20567
11/09/2012,1,35.149,,15.5413,31.7704,23.3663,8.76E-05,2.6543,1.0228,,220.86842,86.09371
11/09/2012,1,35.148,,15.5413,31.7705,23.3663,8.76E-05,2.6467,1.0262,,220.76274,86.05237
11/09/2012,1,35.146,,15.5404,31.7709,23.3668,8.76E-05,2.6428,1.0289,,220.90705,86.10745
11/09/2012,1,35.15,,15.5391,31.7707,23.367,8.76E-05,2.8015,1.035,,220.96474,86.12749
11/09/2012,1,35.153,,15.5391,31.7709,23.3671,8.76E-05,2.9732,1.0415,,221.04919,86.16052
11/09/2012,1,35.151,,15.5395,31.7706,23.3668,7.26E-05,2.8595,1.0655,,221.16219,86.20521
11/09/2012,1,35.145,,15.5395,31.7707,23.3669,8.76E-05,2.6551,1.1094,,221.27691,86.24987
11/09/2012,1,35.143,,15.5392,31.7707,23.3669,8.76E-05,2.6459,1.1136,,221.30073,86.25867
11/09/2012,3,1.094,,16.3835,31.8249,23.2204,6.25E+02,2.7802,0.5082,,263.14704,104.32443
11/09/2012,3,1.18,,16.3822,31.8249,23.2207,5.39E+02,2.7535,0.5196,,262.87841,104.21532
11/09/2012,3,1.233,,16.3822,31.8245,23.2204,5.43E+02,2.771,0.5166,,262.18442,103.94002
11/09/2012,3,1.262,,16.3822,31.8247,23.2206,5.23E+02,2.7893,0.5135,,261.87432,103.81718
11/09/2012,3,1.307,,16.3829,31.8248,23.2204,5.52E+02,2.8168,0.5116,,261.91874,103.83626
11/09/2012,3,1.432,,16.3823,31.825,23.2207,5.38E+02,2.8633,0.5078,,262.26636,103.97302
11/09/2012,3,1.539,,16.3806,31.8248,23.221,4.62E+02,2.8572,0.5181,,262.80237,104.18187
11/09/2012,3,1.57,,16.3811,31.8248,23.2209,5.08E+02,2.8382,0.5505,,262.78149,104.17459
11/09/2012,3,1.642,,16.3807,31.825,23.2211,4.77E+02,2.8542,0.541,,262.5061,104.06485
11/09/2012,3,1.811,,16.3809,31.8249,23.221,4.56E+02,2.9724,0.4708,,262.70352,104.14337
11/09/2012,3,2.002,,16.3797,31.8258,23.2219,4.06E+02,2.9724,0.4708,,262.99468,104.25701
11/09/2012,3,2.131,,16.3722,31.8258,23.2237,3.95E+02,3.0693,0.5681,,263.30979,104.3665
11/09/2012,3,2.287,,16.3645,31.827,23.2263,3.98E+02,3.0701,0.5688,,263.24297,104.325
11/09/2012,3,2.509,,16.3617,31.8275,23.2274,3.36E+02,3.5683,0.6009,,262.81001,104.14811
11/09/2012,3,2.744,,16.3469,31.8273,23.2306,3.82E+02,3.6446,0.6054,,262.47302,103.98442
11/09/2012,3,2.902,,16.3463,31.8276,23.2309,2.85E+02,3.6538,0.66,,262.22802,103.88624
11/09/2012,3,3.045,,16.3453,31.8288,23.2321,3.04E+02,3.6568,0.6791,,261.93627,103.76933
11/09/2012,3,3.231,,16.3373,31.828,23.2333,3.02E+02,3.8773,0.6638,,261.49605,103.57828
11/09/2012,3,3.33,,16.3343,31.8283,23.2342,2.80E+02,4.0146,0.6547,,261.26048,103.47909
11/09/2012,3,3.324,,16.3387,31.8277,23.2327,2.79E+02,4.2046,0.6337,,261.52932,103.59415
11/09/2012,3,3.407,,16.3318,31.8311,23.2369,2.82E+02,4.4007,0.6119,,261.87124,103.71762
11/09/2012,3,3.618,,16.3102,31.8313,23.2419,2.67E+02,4.4022,0.6207,,262.32072,103.85197
11/09/2012,3,3.789,,16.3025,31.83,23.2427,2.34E+02,4.4014,0.6363,,263.0553,104.12605
11/09/2012,3,3.834,,16.3028,31.8315,23.2438,2.29E+02,4.4457,0.6348,,263.75241,104.40365
11/09/2012,3,3.854,,16.3032,31.8325,23.2444,2.49E+02,4.5846,0.6302,,264.40537,104.66362
11/09/2012,3,3.986,,16.2646,31.8376,23.2571,2.28E+02,4.6288,0.6337,,265.54632,105.03902
11/09/2012,3,4.19,,16.1969,31.8471,23.2796,2.21E+02,4.9744,0.6608,,266.50672,105.28505
11/09/2012,3,4.356,,16.1437,31.8379,23.2845,2.01E+02,4.9737,0.6608,,267.38536,105.51605
11/09/2012,3,4.407,,16.1602,31.8336,23.2775,2.07E+02,5.1804,0.7516,,267.70174,105.67243
11/09/2012,3,4.408,,16.179,31.8416,23.2795,1.94E+02,5.1842,0.7527,,267.64475,105.69407
11/09/2012,3,4.482,,16.1494,31.8395,23.2845,2.11E+02,5.3757,0.742,,268.19439,105.8483
11/09/2012,3,4.569,,16.1289,31.84,23.2895,1.97E+02,5.407,0.7405,,268.68078,105.99781
11/09/2012,3,4.622,,16.1007,31.8346,23.2917,1.87E+02,5.3704,0.7405,,269.11163,106.10541
11/09/2012,3,4.702,,16.0936,31.8401,23.2975,1.88E+02,5.3567,0.7405,,269.40276,106.20892
11/09/2012,3,4.817,,16.0529,31.8363,23.3037,1.77E+02,5.3727,0.7256,,269.88229,106.31042
11/09/2012,3,4.862,,16.0485,31.8339,23.3028,1.70E+02,5.3826,0.7157,,270.19541,106.42291
11/09/2012,3,4.852,,16.0745,31.8293,23.2934,1.82E+02,5.3521,0.734,,269.9923,106.39438
11/09/2012,3,4.9,,16.0749,31.8333,23.2964,1.72E+02,5.3208,0.7527,,270.00353,106.4024
11/09/2012,3,4.992,,16.0407,31.8402,23.3094,1.65E+02,5.2628,0.7569,,270.50321,106.53201
11/09/2012,3,5.056,,16.0126,31.8297,23.3076,1.72E+02,5.1598,0.7649,,271.05016,106.68153
11/09/2012,3,5.091,,15.9941,31.8327,23.3141,1.61E+02,5.1049,0.7577,,271.89958,106.97893
11/09/2012,3,5.137,,16.0079,31.8344,23.3122,1.53E+02,4.9241,0.734,,272.13945,107.10351
11/09/2012,3,5.201,,15.9305,31.8517,23.3428,1.56E+02,4.918,0.7283,,271.88281,106.8507
11/09/2012,3,5.252,,15.8528,31.8441,23.3542,1.56E+02,4.8623,0.6791,,271.62745,106.58199
11/09/2012,3,5.314,,15.7817,31.8534,23.3771,1.44E+02,4.8623,0.6795,,271.58247,106.42081
11/09/2012,3,5.412,,15.5973,31.8748,23.4343,1.51E+02,4.8623,0.697,,272.83729,106.53706
11/09/2012,3,5.489,,15.4829,31.8638,23.4509,1.46E+02,4.8623,0.6974,,274.17132,106.80802
11/09/2012,3,5.523,,15.5081,31.849,23.4339,1.32E+02,4.7402,0.7126,,274.62889,107.03028
11/09/2012,3,5.547,,15.5546,31.8563,23.4294,1.41E+02,4.7188,0.7153,,274.42288,107.05334
11/09/2012,3,5.6,,15.485,31.8587,23.4465,1.38E+02,4.7989,0.6669,,274.51134,106.9418
11/09/2012,3,5.664,,15.4426,31.8634,23.4593,1.27E+02,4.8295,0.6489,,274.86325,106.99162
11/09/2012,3,5.714,,15.4187,31.8666,23.4671,1.34E+02,4.6601,0.663,,275.16131,107.05897
11/09/2012,3,5.785,,15.3949,31.8691,23.4742,1.31E+02,4.5479,0.673,,275.16712,107.01226
11/09/2012,3,5.95,,15.3286,31.8755,23.4934,1.17E+02,4.6006,0.6672,,274.59857,106.65455
11/09/2012,3,6.111,,15.2943,31.8738,23.4996,1.14E+02,4.6586,0.6608,,273.00633,105.96267
11/09/2012,3,6.176,,15.2988,31.8691,23.495,1.15E+02,4.5777,0.6436,,271.36456,105.33181
11/09/2012,3,6.214,,15.3144,31.8672,23.4902,1.12E+02,4.4266,0.6119,,270.42794,104.99949
11/09/2012,3,6.276,,15.3066,31.8699,23.4939,1.12E+02,4.5098,0.6093,,270.00521,104.82099
11/09/2012,3,6.343,,15.3027,31.8682,23.4935,1.08E+02,4.805,0.5997,,269.4385,104.59178
11/09/2012,3,6.382,,15.3033,31.8665,23.4921,1.05E+02,4.7944,0.5993,,268.63979,104.28185
11/09/2012,3,6.401,,15.3141,31.8654,23.4889,1.07E+02,4.6822,0.5936,,267.71416,103.94421
11/09/2012,3,6.432,,15.31,31.8675,23.4913,1.04E+02,4.683,0.5936,,266.61274,103.50944
11/09/2012,3,6.483,,15.3034,31.8668,23.4923,9.78E+01,4.6593,0.5524,,265.15956,102.93128
11/09/2012,3,6.557,,15.2941,31.8678,23.4951,1.01E+02,4.6586,0.5509,,263.40346,102.23119
11/09/2012,3,6.626,,15.2807,31.8686,23.4985,9.99E+01,4.8028,0.5917,,261.63614,101.51865
11/09/2012,3,6.637,,15.2855,31.8647,23.4945,9.26E+01,4.8295,0.5993,,259.98276,100.88442
11/09/2012,3,6.574,,15.3205,31.86,23.4833,9.66E+01,4.6898,0.5299,,258.65413,100.43592
